# Isentrope from stress.dstrain
# strain rate = 1.0
# isentrope compressing along x
# rho v/v0 up e tau T s csqv cv p gamma alphavol   state
12.06574642777842 0.9400564226136949 0.16212245367787168 0.03408515024262308  -4.794929582048423 -4.794929582048423 -4.794929582048423 0.0 0.0 0.0 345.3929624257516 -0.06849599136809056 7.431338968743071 1.1966035926575525E-4 4.794929582048423 2.623093123048046 3.500602074903101E-6 12.06574642777842 345.3929624257516
12.074255416091919 0.9393939445694265 0.16404496993950807 0.03448674570032164  -4.8517144236117336 -4.8517144236117336 -4.8517144236117336 0.0 0.0 0.0 346.03215039242093 -0.06828949241836182 7.442697949877849 1.1965704687161572E-4 4.8517144236117336 2.622239838146232 3.4915634497846054E-6 12.074255416091919 346.03215039242093
12.082764404405916 0.9387323995927103 0.16596759697985636 0.034888399515726067  -4.908502951892986 -4.908502951892986 -4.908502951892986 0.0 0.0 0.0 346.6718614699826 -0.06808288144926324 7.454034445591611 1.1965373447747599E-4 4.908502951892986 2.6213878101193795 3.4825698075545446E-6 12.082764404405916 346.6718614699826
12.091273392720405 0.9380717857136646 0.1678903306343636 0.035290111655818905  -4.965295168102751 -4.965295168102751 -4.965295168102751 0.0 0.0 0.0 347.31209542593433 -0.0678761580620433 7.46534851959645 1.1965042208333606E-4 4.965295168102751 2.6205370363185576 3.473620814117146E-6 12.091273392720405 347.31209542593433
12.09978238103539 0.9374121009679485 0.1698131667645713 0.035691882087606715  -5.022091073451069 -5.022091073451069 -5.022091073451069 0.0 0.0 0.0 347.9528520279458 -0.06766932185819664 7.476640235380379 1.1964710968919596E-4 5.022091073451069 2.6196875141022864 3.46471613867548E-6 12.09978238103539 347.9528520279458
12.108291369350868 0.9367533433967428 0.17173610125793304 0.0360937107781194  -5.0788906691473565 -5.0788906691473565 -5.0788906691473565 0.0 0.0 0.0 348.594131043858 -0.06746237243946418 7.487909656208245 1.1964379729505564E-4 5.0788906691473565 2.6188392408365146 3.4558554536908696E-6 12.108291369350868 348.594131043858
12.116800357666836 0.9360955110467309 0.17365913002763733 0.036495597694410485  -5.135693956400434 -5.135693956400434 -5.135693956400434 0.0 0.0 0.0 349.23593224168394 -0.06725530940783307 7.499156845122662 1.1964048490091516E-4 5.135693956400434 2.617992213894587 3.4470384348428715E-6 12.116800357666836 349.23593224168394
12.125309345983295 0.9354386019700793 0.17558224901243275 0.03689754280355723  -5.1925009364185595 -5.1925009364185595 -5.1925009364185595 0.0 0.0 0.0 349.8782553896085 -0.06704813236553622 7.510381864944966 1.1963717250677447E-4 5.1925009364185595 2.617146430657225 3.4382647609898468E-6 12.125309345983295 349.8782553896085
12.133818334300244 0.9347826142244176 0.1775054541764522 0.037299546072660644  -5.249311610409414 -5.249311610409414 -5.249311610409414 0.0 0.0 0.0 350.5211002559892 -0.06684084091505246 7.5215847782761385 1.196338601126336E-4 5.249311610409414 2.616301888512496 3.4295341141301125E-6 12.133818334300244 350.5211002559892
12.14232732261768 0.9341275458728207 0.17942874150903884 0.037701607468845266  -5.30612597958007 -5.30612597958007 -5.30612597958007 0.0 0.0 0.0 351.1644666093557 -0.0666334346591064 7.532765647497739 1.1963054771849253E-4 5.30612597958007 2.615458584855789 3.420846179363661E-6 12.14232732261768 351.1644666093557
12.150836310935608 0.9334733949837881 0.18135210702457705 0.038103726959259725  -5.362944045137082 -5.362944045137082 -5.362944045137082 0.0 0.0 0.0 351.8083542184109 -0.06642591320066804 7.54392453477282 1.1962723532435127E-4 5.362944045137082 2.6146165170897904 3.4122006448544414E-6 12.150836310935608 351.8083542184109
12.159345299254017 0.9328201596312277 0.18327554676231622 0.0385059045110757  -5.419765808286324 -5.419765808286324 -5.419765808286324 0.0 0.0 0.0 352.45276285202937 -0.06621827614295325 7.555061502046836 1.1962392293020983E-4 5.419765808286324 2.6137756826244574 3.403597201793198E-6 12.159345299254017 352.45276285202937
12.167854287572917 0.9321678378944328 0.18519905678620982 0.03890814009148953  -5.476591270233224 -5.476591270233224 -5.476591270233224 0.0 0.0 0.0 353.09769227926034 -0.06601052308942279 7.566176611048586 1.1962061053606818E-4 5.476591270233224 2.6129360788769915 3.395035544360812E-6 12.167854287572917 353.09769227926034
12.1763632758923 0.9315164278580673 0.1871226331847397 0.03931043366772061  -5.533420432182532 -5.533420432182532 -5.533420432182532 0.0 0.0 0.0 353.7431422693252 -0.06580265364378309 7.577269923291089 1.1961729814192635E-4 5.533420432182532 2.6120977032718153 3.386515369692231E-6 12.1763632758923 353.7431422693252
12.184872264212165 0.9308659276121446 0.18904627207075508 0.039712785207012435  -5.590253295338475 -5.590253295338475 -5.590253295338475 0.0 0.0 0.0 354.389112591619 -0.06559466740998539 7.588341500072509 1.1961398574778435E-4 5.590253295338475 2.611260553240546 3.378036377840867E-6 12.184872264212165 354.389112591619
12.193381252532513 0.9302163352520094 0.1909699695813056 0.04011519467663227  -5.647089860904699 -5.647089860904699 -5.647089860904699 0.0 0.0 0.0 355.0356030157106 -0.06538656399222609 7.599391402477043 1.1961067335364215E-4 5.647089860904699 2.610424626221971 3.3695982717435434E-6 12.193381252532513 355.0356030157106
12.201890240853341 0.9295676488783193 0.1928937218774786 0.040517662043871305  -5.703930130084298 -5.703930130084298 -5.703930130084298 0.0 0.0 0.0 355.68261331134266 -0.06517834299494628 7.610419691375831 1.1960736095949975E-4 5.703930130084298 2.6095899196620214 3.3612007571859206E-6 12.201890240853341 355.68261331134266
12.21039922917465 0.9289198665970264 0.19481752514423617 0.04092018727604451  -5.760774104079782 -5.760774104079782 -5.760774104079782 0.0 0.0 0.0 356.33014324843185 -0.06497000402283193 7.621426427427835 1.1960404856535718E-4 5.760774104079782 2.608756431013748 3.3528435427684402E-6 12.21039922917465 356.33014324843185
12.218908217496438 0.9282729865193585 0.19674137559025504 0.04132277034049082  -5.817621784093118 -5.817621784093118 -5.817621784093118 0.0 0.0 0.0 356.9781925970691 -0.06476154668081349 7.632411671080726 1.1960073617121444E-4 5.817621784093118 2.6079241577372976 3.3445263398727424E-6 12.218908217496438 356.9781925970691
12.227417205818705 0.927627006761801 0.19866526944776663 0.04172541120457308  -5.874473171325709 -5.874473171325709 -5.874473171325709 0.0 0.0 0.0 357.6267611275197 -0.06455297057406592 7.6433754825717815 1.1959742377707149E-4 5.874473171325709 2.607093097299888 3.3362488626285657E-6 12.227417205818705 357.6267611275197
12.23592619414145 0.9269819254460786 0.2005892029723985 0.04212810983567796  -5.931328266978387 -5.931328266978387 -5.931328266978387 0.0 0.0 0.0 358.2758486102236 -0.06434427530800856 7.654317921928737 1.1959411138292833E-4 5.931328266978387 2.6062632471757814 3.328010827881125E-6 12.23592619414145 358.2758486102236
12.24443518246467 0.9263377406991372 0.20251317244301725 0.04253086620121599  -5.988187072251412 -5.988187072251412 -5.988187072251412 0.0 0.0 0.0 358.925454815795 -0.06413546048830497 7.665239048970679 1.1959079898878503E-4 5.988187072251412 2.6054346048462613 3.319811955158943E-6 12.24443518246467 358.925454815795
12.252944170788366 0.9256944506531253 0.20443717416157461 0.04293368026862191  -6.0450495883445265 -6.0450495883445265 -6.0450495883445265 0.0 0.0 0.0 359.5755795150236 -0.06392652572086269 7.676138923308914 1.1958748659464153E-4 6.0450495883445265 2.6046071677996094 3.3116519666421433E-6 12.252944170788366 359.5755795150236
12.261453159112536 0.9250520534453764 0.20636120445295092 0.04333655200535425  -6.101915816456895 -6.101915816456895 -6.101915816456895 0.0 0.0 0.0 360.2262224788739 -0.06371747061183324 7.687017604347828 1.1958417420049783E-4 6.101915816456895 2.6037809335310786 3.30353058713119E-6 12.261453159112536 360.2262224788739
12.26996214743718 0.9244105472183912 0.2082852596648032 0.04373948137889567  -6.158785757787145 -6.158785757787145 -6.158785757787145 0.0 0.0 0.0 360.87738347848597 -0.06350829476761202 7.697875151285751 1.1958086180635397E-4 6.158785757787145 2.6029558995428714 3.2954475440160753E-6 12.26996214743718 360.87738347848597
12.278471135762297 0.9237699301198189 0.21020933616741244 0.044142468356752694  -6.215659413533338 -6.215659413533338 -6.215659413533338 0.0 0.0 0.0 361.52906228517486 -0.06329899779483801 7.708711623115813 1.1957754941220991E-4 6.215659413533338 2.6021320633441145 3.28740256724593E-6 12.278471135762297 361.52906228517486
12.286980124087885 0.9231302003024402 0.2121334303535333 0.044545512906455885  -6.272536784892986 -6.272536784892986 -6.272536784892986 0.0 0.0 0.0 362.18125867043136 -0.06308957930039383 7.719527078626794 1.1957423701806566E-4 6.272536784892986 2.601309422450835 3.2793953892990674E-6 12.286980124087885 362.18125867043136
12.295489112413943 0.922491355924149 0.21405753863824503 0.04494861499555996  -6.329417873063071 -6.329417873063071 -6.329417873063071 0.0 0.0 0.0 362.8339724059222 -0.06288003889140541 7.73032157640398 1.1957092462392123E-4 6.329417873063071 2.6004879743859353 3.271425745153449E-6 12.295489112413943 362.8339724059222
12.303998100740472 0.9218533951479352 0.21598165745880285 0.045351774591643676  -6.3863026792400275 -6.3863026792400275 -6.3863026792400275 0.0 0.0 0.0 363.48720326348996 -0.06267037617524192 7.741095174829998 1.1956761222977664E-4 6.3863026792400275 2.5996677166791717 3.2634933722575563E-6 12.303998100740472 363.48720326348996
12.312507089067468 0.9212163161418666 0.21790578327448998 0.045754991662309716  -6.443191204619722 -6.443191204619722 -6.443191204619722 0.0 0.0 0.0 364.1409510151532 -0.06246059075951591 7.751847932085663 1.1956429983563186E-4 6.443191204619722 2.5988486468671304 3.2555980105016764E-6 12.312507089067468 364.1409510151532
12.321016077394932 0.9205801170790716 0.21982991256647336 0.046158266175184995  -6.500083450397509 -6.500083450397509 -6.500083450397509 0.0 0.0 0.0 364.79521543310665 -0.062250682252082586 7.762579906150816 1.1956098744148688E-4 6.500083450397509 2.5980307624932024 3.2477394021895798E-6 12.321016077394932 364.79521543310665
12.329525065722862 0.9199447961377218 0.22175404183765818 0.04656159809792054  -6.556979417768195 -6.556979417768195 -6.556979417768195 0.0 0.0 0.0 365.4499962897217 -0.062040650261040206 7.773291154805156 1.1955767504734172E-4 6.556979417768195 2.5972140611075596 3.2399172920105957E-6 12.329525065722862 365.4499962897217
12.338034054051258 0.9193103515010146 0.22367816761254378 0.04696498739819145  -6.613879107926046 -6.613879107926046 -6.613879107926046 0.0 0.0 0.0 366.1052933575461 -0.06183049439472969 7.783981735629054 1.1955436265319639E-4 6.613879107926046 2.596398540267134 3.2321314270120784E-6 12.338034054051258 366.1052933575461
12.34654304238012 0.9186767813571555 0.22560228643708213 0.04736843404369702  -6.670782522064798 -6.670782522064798 -6.670782522064798 0.0 0.0 0.0 366.76110640930443 -0.06162021426173452 7.794651706004403 1.1955105025905089E-4 6.670782522064798 2.595584197535592 3.2243815565722415E-6 12.34654304238012 366.76110640930443
12.355052030709444 0.9180440838993414 0.22752639487853568 0.04777193800216061  -6.727689661377642 -6.727689661377642 -6.727689661377642 0.0 0.0 0.0 367.417435217898 -0.061409809470880636 7.80530112311542 1.1954773786490519E-4 6.727689661377642 2.5947710304833125 3.2166674323733785E-6 12.355052030709444 367.417435217898
12.363561019039231 0.9174122573257434 0.22945048952533756 0.04817549924132976  -6.784600527057239 -6.784600527057239 -6.784600527057239 0.0 0.0 0.0 368.07427955640514 -0.061199279631236295 7.8159300439494634 1.1954442547075931E-4 6.784600527057239 2.5939590366873646 3.2089888083754556E-6 12.363561019039231 368.07427955640514
12.372070007369482 0.916781299839489 0.2313745669869533 0.048579117728976356  -6.841515120295742 -6.841515120295742 -6.841515120295742 0.0 0.0 0.0 368.73163919808144 -0.06098862435211175 7.826538525297856 1.1954111307661326E-4 6.841515120295742 2.5931482137314816 3.2013454407900423E-6 12.372070007369482 368.73163919808144
12.380578995700192 0.9161512096486459 0.2332986238937409 0.04898279343289623  -6.898433442284736 -6.898433442284736 -6.898433442284736 0.0 0.0 0.0 369.3895139163596 -0.06077784324305945 7.837126623756676 1.1953780068246703E-4 6.898433442284736 2.5923385592060413 3.193737088054634E-6 12.380578995700192 369.3895139163596
12.389087984031363 0.9155219849662047 0.23522265689681593 0.04938652632090962  -6.955355494215309 -6.955355494215309 -6.955355494215309 0.0 0.0 0.0 370.04790348484994 -0.06056693591387359 7.847694395727591 1.1953448828832061E-4 6.955355494215309 2.5915300707080404 3.1861635108072885E-6 12.389087984031363 370.04790348484994
12.397596972362992 0.914893624010062 0.23714666266791457 0.049790316360860856  -7.012281277278007 -7.012281277278007 -7.012281277278007 0.0 0.0 0.0 370.7068076773403 -0.060355901974590155 7.858241897418625 1.1953117589417401E-4 7.012281277278007 2.590722745841075 3.178624471861648E-6 12.397596972362992 370.7068076773403
12.40610596069508 0.9142661250030032 0.23907063789925959 0.05019416352061864  -7.069210792662867 -7.069210792662867 -7.069210792662867 0.0 0.0 0.0 371.36622626779615 -0.06014474103548656 7.868769184844972 1.1952786350002724E-4 7.069210792662867 2.5899165822153143 3.171119736182264E-6 12.40610596069508 371.36622626779615
12.414614949027623 0.9136394861726865 0.24099457930342594 0.050598067768075815  -7.126144041559388 -7.126144041559388 -7.126144041559388 0.0 0.0 0.0 372.026159030361 -0.05993345270708182 7.879276313829798 1.1952455110588031E-4 7.126144041559388 2.589111577447482 3.1636490708602814E-6 12.414614949027623 372.026159030361
12.423123937360625 0.9130137057516255 0.2429184836132093 0.05100202907114965  -7.183081025156576 -7.183081025156576 -7.183081025156576 0.0 0.0 0.0 372.6866057393562 -0.05972203660013598 7.889763340005017 1.1952123871173318E-4 7.183081025156576 2.588307729160831 3.1562122450894333E-6 12.423123937360625 372.6866057393562
12.431632925694082 0.9123887819771735 0.24484234758149256 0.051406047397781464  -7.240021744642882 -7.240021744642882 -7.240021744642882 0.0 0.0 0.0 373.3475661692813 -0.0595104923256505 7.900230318812079 1.1951792631758587E-4 7.240021744642882 2.5875050349851207 3.1488090301423847E-6 12.431632925694082 373.3475661692813
12.440141914027992 0.911764713091506 0.24676616798111672 0.051810122715936976  -7.2969662012062555 -7.2969662012062555 -7.2969662012062555 0.0 0.0 0.0 374.00904009481405 -0.05929881949486766 7.910677305502749 1.1951461392343838E-4 7.2969662012062555 2.586703492556598 3.1414391993473743E-6 12.440141914027992 374.00904009481405
12.448650902362354 0.9111414973416043 0.2486899416047515 0.052214254993606206  -7.353914396034133 -7.353914396034133 -7.353914396034133 0.0 0.0 0.0 374.6710272908105 -0.05908701771927056 7.921104355139898 1.1951130152929073E-4 7.353914396034133 2.5859030995179704 3.1341025280651695E-6 12.448650902362354 374.6710272908105
12.45715989069717 0.9105191329792399 0.2506136652647663 0.05261844419880359  -7.410866330313447 -7.410866330313447 -7.410866330313447 0.0 0.0 0.0 375.33352753230554 -0.05887508661058297 7.9315115225982655 1.195079891351429E-4 7.410866330313447 2.5851038535183894 3.126798793666347E-6 12.45715989069717 375.33352753230554
12.465668879032439 0.909897618260957 0.2525366021672326 0.05302266924032328  -7.467808266468774 -7.467808266468774 -7.467808266468774 0.0 0.0 0.0 375.99135579121895 -0.05866822894541101 7.929792306669911 1.209002551609974E-4 7.467808266468774 2.564100415615354 3.136063495283414E-6 12.465668879032439 375.99135579121895
12.474177867368153 0.9092769514480579 0.2544587460453113 0.053427269911178195  -7.524757232013995 -7.524757232013995 -7.524757232013995 0.0 0.0 0.0 376.6496811264215 -0.05846482424357929 7.9400839262297565 1.2089730181479906E-4 7.524757232013995 2.563317862871205 3.1288305768156135E-6 12.474177867368153 376.6496811264215
12.482686855704323 0.9086571308065841 0.2563808233003233 0.05383192730774332  -7.581709931259694 -7.581709931259694 -7.581709931259694 0.0 0.0 0.0 377.30850784335814 -0.058261295378451344 7.950356041817228 1.2089434846860056E-4 7.581709931259694 2.562536424190827 3.1216297593779757E-6 12.482686855704323 377.30850784335814
12.49119584404094 0.9080381546073032 0.2583028308660827 0.05423664139854241  -7.63866636539116 -7.63866636539116 -7.63866636539116 0.0 0.0 0.0 377.96783571840933 -0.05805764196573573 7.960608706809586 1.2089139512240188E-4 7.63866636539116 2.56175609730098 3.114460830362084E-6 12.49119584404094 377.96783571840933
12.499704832378002 0.9074200211256911 0.2602247656951997 0.05464141215212406  -7.695626535593196 -7.695626535593196 -7.695626535593196 0.0 0.0 0.0 378.6276645281369 -0.05785386362138388 7.9708419744026635 1.2088844177620307E-4 7.695626535593196 2.560976879934613 3.1073235790318196E-6 12.499704832378002 378.6276645281369
12.508213820715513 0.9068027286419158 0.2621466247589596 0.05504623953706149  -7.752590443050115 -7.752590443050115 -7.752590443050115 0.0 0.0 0.0 379.28799404928395 -0.05764995996159013 7.98105589761159 1.208854884300041E-4 7.752590443050115 2.560198769830845 3.100217796502806E-6 12.508213820715513 379.28799404928395
12.51672280905347 0.9061862754408223 0.26406840504720147 0.05545112352195234  -7.809558088945692 -7.809558088945692 -7.809558088945692 0.0 0.0 0.0 379.94882405877456 -0.05744593060279163 7.991250529271527 1.2088253508380498E-4 7.809558088945692 2.559421764734942 3.0931432757221126E-6 12.51672280905347 379.94882405877456
